timestamp_sec,direction,type,val1,val2,val3,val4,val5,val6
1773038706.351225,RX,IMU,1284,-1212,16144,700,-398,-5929
1773038706.361564,TX,VELOCITY,300,300,,,,
1773038706.369451,RX,ODOM,99,53,,,,
1773038706.371204,RX,IMU,3972,-1212,18972,-227,1163,-6548
1773038706.372247,TX,VELOCITY,300,300,,,,
1773038706.389241,RX,ODOM,97,56,,,,
1773038706.401173,TX,VELOCITY,300,300,,,,
1773038706.409179,RX,ODOM,95,61,,,,
1773038706.410984,RX,IMU,-7604,-5840,14932,58,1131,-5082
1773038706.428967,RX,ODOM,92,63,,,,
1773038706.448975,RX,ODOM,91,65,,,,
1773038706.450789,RX,IMU,3784,-360,16316,-152,-28,-3891
1773038706.468788,RX,ODOM,88,68,,,,
1773038706.470620,RX,IMU,-4640,-896,14068,1830,-207,-3626
1773038706.488744,RX,ODOM,87,70,,,,
1773038706.490559,RX,IMU,5212,1320,32767,442,-15,-2189
1773038706.508652,RX,ODOM,89,72,,,,
1773038706.510503,RX,IMU,-32768,-4460,27040,1336,-1027,-2041
1773038706.510636,TX,VELOCITY,300,300,,,,
1773038706.528521,RX,ODOM,87,76,,,,
1773038706.530447,RX,IMU,-4976,260,16876,-645,749,-1885
1773038706.548514,RX,ODOM,87,76,,,,
1773038706.550304,RX,IMU,6668,-2320,20620,-392,-646,-1735
1773038706.568369,RX,ODOM,87,76,,,,
1773038706.570269,RX,IMU,1884,6796,32767,-455,50,-1908
1773038706.572247,TX,VELOCITY,300,300,,,,
1773038706.588212,RX,ODOM,88,78,,,,
1773038706.590099,RX,IMU,2248,4324,12376,54,1108,-695
1773038706.608105,RX,ODOM,86,79,,,,
1773038706.610057,RX,IMU,276,1716,25960,6,441,-1492
1773038706.616879,TX,VELOCITY,420,180,,,,
1773038706.627981,RX,ODOM,87,79,,,,
1773038706.629953,RX,IMU,6680,-2436,32767,-1612,1913,-1126
1773038706.647878,RX,ODOM,91,76,,,,
1773038706.649945,RX,IMU,5224,6504,6400,279,619,-1118
1773038706.667980,RX,ODOM,94,74,,,,
1773038706.669766,RX,IMU,1524,5036,13760,214,927,-1279
1773038706.687770,RX,ODOM,97,71,,,,
1773038706.689599,RX,IMU,-128,2800,13176,-616,1722,-4435
1773038706.707629,RX,ODOM,99,69,,,,
1773038706.726640,TX,VELOCITY,420,180,,,,
1773038706.727447,RX,ODOM,103,68,,,,
1773038706.729417,RX,IMU,-32768,-7724,32336,-75,1374,-4406
1773038706.747418,RX,ODOM,103,66,,,,
1773038706.749204,RX,IMU,-2152,856,11124,999,1061,-6465
1773038706.767321,RX,ODOM,106,66,,,,
1773038706.769099,RX,IMU,9092,8888,200,-101,-452,-6340
1773038706.772252,TX,VELOCITY,420,180,,,,
1773038706.787216,RX,ODOM,109,62,,,,
1773038706.789041,RX,IMU,-15588,-10832,18680,-163,2483,-6122
1773038706.807168,RX,ODOM,107,62,,,,
1773038706.809025,RX,IMU,-4936,1132,11716,1162,-1253,-7130
1773038706.827023,RX,ODOM,110,62,,,,
1773038706.828856,RX,IMU,-4556,816,13588,1042,-3065,-7610
1773038706.840236,TX,VELOCITY,420,180,,,,
1773038706.847529,RX,ODOM,116,63,,,,
1773038706.849390,RX,IMU,2272,-4032,11360,-588,-2120,-7978
1773038706.866885,RX,ODOM,110,59,,,,
1773038706.868627,RX,IMU,-2788,-1752,18576,-110,315,-8102
1773038706.886719,RX,ODOM,116,60,,,,
1773038706.888540,RX,IMU,16052,4316,2404,417,-1694,-9926
1773038706.906684,RX,ODOM,118,60,,,,
1773038706.908533,RX,IMU,-7908,-340,17120,321,2562,-9571
1773038706.926552,RX,ODOM,120,59,,,,
1773038706.928379,RX,IMU,-440,-6464,24092,256,1105,-10469
1773038706.946369,RX,ODOM,122,59,,,,
1773038706.947978,TX,VELOCITY,420,180,,,,
1773038706.948265,TX,VELOCITY,300,300,,,,
1773038706.948340,RX,IMU,-4224,2912,16672,347,1235,-10791
1773038706.966367,RX,ODOM,124,58,,,,
1773038706.968147,RX,IMU,2560,6536,32767,279,1035,-9554
1773038706.972240,TX,VELOCITY,300,300,,,,
1773038706.986192,RX,ODOM,122,64,,,,
1773038706.988074,RX,IMU,1608,-820,30504,-562,1188,-10307
1773038707.006097,RX,ODOM,119,70,,,,
1773038707.007982,RX,IMU,-4220,4884,-1096,483,2113,-8758
1773038707.026085,RX,ODOM,119,72,,,,
1773038707.027899,RX,IMU,-8448,-3404,7316,547,1589,-8934
1773038707.045994,RX,ODOM,118,76,,,,
1773038707.047797,RX,IMU,2052,372,17484,828,-1219,-7237
1773038707.060196,TX,VELOCITY,300,300,,,,
1773038707.067563,RX,ODOM,127,84,,,,
1773038707.069467,RX,IMU,4644,1944,32767,-118,1075,-4361
1773038707.086732,RX,ODOM,109,78,,,,
1773038707.088597,RX,IMU,10980,-512,15072,1629,621,-3960
1773038707.110856,RX,ODOM,134,102,,,,
1773038707.130565,RX,ODOM,108,84,,,,
1773038707.150388,RX,ODOM,110,88,,,,
1773038707.152225,RX,IMU,-13684,-4512,17360,-1345,4666,-2761
1773038707.165187,TX,VELOCITY,420,180,,,,
1773038707.172214,TX,VELOCITY,420,180,,,,
1773038707.172573,RX,ODOM,120,101,,,,
1773038707.174424,RX,IMU,10936,-20,6744,-768,2864,-3490
1773038707.192161,RX,ODOM,108,87,,,,
1773038707.194028,RX,IMU,22588,-4840,5872,-586,-1248,-3492
1773038707.212089,RX,ODOM,114,84,,,,
1773038707.213908,RX,IMU,-3928,-148,7328,662,2888,-3558
1773038707.231924,RX,ODOM,114,80,,,,
1773038707.233918,RX,IMU,6516,-5528,10872,594,-1953,-4018
1773038707.251821,RX,ODOM,116,77,,,,
1773038707.253685,RX,IMU,-8692,4368,12256,490,1099,-4494
1773038707.271747,RX,ODOM,115,76,,,,
1773038707.275752,TX,VELOCITY,420,180,,,,
1773038707.291671,RX,ODOM,117,75,,,,
1773038707.293533,RX,IMU,-13076,6728,9968,669,-5118,-7441
1773038707.311590,RX,ODOM,116,72,,,,
1773038707.313427,RX,IMU,-25728,7084,16660,695,-4486,-7534
1773038707.331381,RX,ODOM,118,70,,,,
1773038707.333233,RX,IMU,-32768,-4492,32292,51,868,-7343
1773038707.351271,RX,ODOM,121,69,,,,
1773038707.353256,RX,IMU,-32768,-4016,32767,1159,2000,-7931
1773038707.371167,RX,ODOM,121,67,,,,
1773038707.372243,TX,VELOCITY,420,180,,,,
1773038707.373034,RX,IMU,-8860,-11148,10256,282,6133,-8526
1773038707.381400,TX,VELOCITY,420,180,,,,
1773038707.391063,RX,ODOM,122,66,,,,
1773038707.405947,TX,VELOCITY,300,300,,,,
1773038707.413367,RX,ODOM,139,72,,,,
1773038707.415264,RX,IMU,976,-5968,15464,267,1544,-8467
1773038707.432870,RX,ODOM,119,66,,,,
1773038707.452715,RX,ODOM,118,72,,,,
1773038707.454608,RX,IMU,6316,-1472,5960,-769,5431,-8749
1773038707.472598,RX,ODOM,115,76,,,,
1773038707.474452,RX,IMU,-7268,4524,15224,-261,802,-6526
1773038707.491651,TX,VELOCITY,300,300,,,,
1773038707.492553,RX,ODOM,113,78,,,,
1773038707.494367,RX,IMU,2084,-5532,24972,1028,-566,-5484
1773038707.512489,RX,ODOM,110,80,,,,
1773038707.514285,RX,IMU,7800,-3180,32767,-1005,2417,-4742
1773038707.532300,RX,ODOM,110,80,,,,
1773038707.534165,RX,IMU,-32768,-4888,32767,989,-2922,-4309
1773038707.552205,RX,ODOM,110,85,,,,
1773038707.554095,RX,IMU,1932,-2520,32767,342,-408,-3603
1773038707.572020,RX,ODOM,108,86,,,,
1773038707.572260,TX,VELOCITY,300,300,,,,
1773038707.573922,RX,IMU,14012,-3384,10268,-380,-350,-3120
1773038707.591947,RX,ODOM,108,88,,,,
1773038707.593789,RX,IMU,1052,5380,5620,-580,4406,-3122
1773038707.603727,TX,VELOCITY,300,300,,,,
1773038707.613549,RX,ODOM,116,95,,,,
1773038707.632670,RX,ODOM,104,85,,,,
1773038707.652624,RX,ODOM,106,89,,,,
1773038707.672537,RX,ODOM,108,89,,,,
1773038707.674372,RX,IMU,-3376,-8156,2900,-829,5468,-1897
1773038707.692488,RX,ODOM,106,91,,,,
1773038707.694261,RX,IMU,7324,-2020,6112,76,2531,-2347
1773038707.712104,TX,VELOCITY,300,300,,,,
1773038707.712236,RX,ODOM,106,90,,,,
1773038707.732252,RX,ODOM,106,92,,,,
1773038707.752039,RX,ODOM,107,92,,,,
1773038707.754005,RX,IMU,-5348,6528,6720,517,-743,-2669
1773038707.771921,RX,ODOM,107,92,,,,
1773038707.772603,TX,VELOCITY,300,300,,,,
1773038707.773937,RX,IMU,4224,728,32767,552,-331,-2443
1773038707.791933,RX,ODOM,106,92,,,,
1773038707.793684,RX,IMU,6636,-8324,6312,-472,5022,-1947
1773038707.811736,RX,ODOM,107,93,,,,
1773038707.813618,RX,IMU,9244,-6972,26136,-1496,2969,-2010
1773038707.822085,TX,VELOCITY,300,300,,,,
1773038707.831639,RX,ODOM,107,94,,,,
1773038707.833500,RX,IMU,-32768,-5396,30304,-502,516,-2169
1773038707.851485,RX,ODOM,106,94,,,,
1773038707.853371,RX,IMU,16384,216,9700,-946,-4439,-2275
1773038707.871431,RX,ODOM,108,95,,,,
1773038707.873326,RX,IMU,16196,-136,4900,-379,1506,-2088
1773038707.891274,RX,ODOM,106,94,,,,
1773038707.893135,RX,IMU,-1132,2820,7896,556,810,-2315
1773038707.911165,RX,ODOM,107,95,,,,
1773038707.913096,RX,IMU,3220,972,32767,380,-2820,-1676
1773038707.931069,RX,ODOM,107,95,,,,
1773038707.940410,TX,VELOCITY,300,300,,,,
1773038707.951059,RX,ODOM,105,96,,,,
1773038707.952860,RX,IMU,-9108,-15632,9672,-569,3761,-903
1773038707.970960,RX,ODOM,105,98,,,,
1773038707.972217,TX,VELOCITY,300,300,,,,
1773038707.972793,RX,IMU,-14808,11700,12376,982,-5082,-832
1773038707.990850,RX,ODOM,104,99,,,,
1773038707.992707,RX,IMU,16008,-1120,5280,-239,-2038,196
1773038708.010754,RX,ODOM,104,101,,,,
1773038708.030571,RX,ODOM,103,101,,,,
1773038708.032441,RX,IMU,-5584,960,9764,64,141,-613
1773038708.038226,TX,VELOCITY,300,300,,,,
1773038708.050489,RX,ODOM,103,101,,,,
1773038708.052384,RX,IMU,-4636,-6096,19884,460,-1045,-234
1773038708.070382,RX,ODOM,102,98,,,,
1773038708.090301,RX,ODOM,102,99,,,,
1773038708.092141,RX,IMU,-32768,-9840,32480,200,64,-1328
1773038708.110171,RX,ODOM,102,98,,,,
1773038708.112032,RX,IMU,-32768,-9840,32480,200,64,-1328
1773038708.130090,RX,ODOM,102,98,,,,
1773038708.131925,RX,IMU,8780,7604,2600,646,-7446,-1086
1773038708.149009,TX,VELOCITY,300,300,,,,
1773038708.150006,RX,ODOM,102,97,,,,
1773038708.151855,RX,IMU,8724,-3020,9504,-607,-323,-805
1773038708.169901,RX,ODOM,103,97,,,,
1773038708.171824,RX,IMU,2724,5656,8732,-912,2050,-613
1773038708.172215,TX,VELOCITY,300,300,,,,
1773038708.189747,RX,ODOM,101,96,,,,
1773038708.191630,RX,IMU,-9660,4904,11536,-225,-628,-818
1773038708.209641,RX,ODOM,102,97,,,,
1773038708.211542,RX,IMU,-5680,-5200,15964,267,121,-516
1773038708.229562,RX,ODOM,102,98,,,,
1773038708.231424,RX,IMU,3040,868,32767,-1613,739,107
1773038708.249447,RX,ODOM,102,100,,,,
1773038708.251383,RX,IMU,10832,-2192,23568,-1288,4920,-828
1773038708.260549,TX,VELOCITY,300,300,,,,
1773038708.269351,RX,ODOM,102,99,,,,
1773038708.271366,RX,IMU,-32768,-11896,28668,-558,3777,-970
1773038708.289322,RX,ODOM,102,99,,,,
1773038708.291130,RX,IMU,-24172,-2664,18528,-15,1890,6
1773038708.309198,RX,ODOM,106,98,,,,
1773038708.311167,RX,IMU,15692,3012,7776,-235,-500,-800
1773038708.329099,RX,ODOM,104,100,,,,
1773038708.331028,RX,IMU,3060,1740,32767,162,2444,-943
1773038708.349001,RX,ODOM,106,100,,,,
1773038708.350857,RX,IMU,-14904,-6408,13444,1171,2494,-1074
1773038708.367958,TX,VELOCITY,180,420,,,,
1773038708.368962,RX,ODOM,109,101,,,,
1773038708.370700,RX,IMU,2064,4624,12748,-856,-2490,-304
1773038708.372198,TX,VELOCITY,180,420,,,,
1773038708.388757,RX,ODOM,109,102,,,,
1773038708.390726,RX,IMU,12312,4160,32767,-1480,1625,-619
1773038708.408726,RX,ODOM,104,105,,,,
1773038708.410561,RX,IMU,4188,1996,9056,-89,902,-290
1773038708.428544,RX,ODOM,102,111,,,,
1773038708.430386,RX,IMU,712,-2080,32767,305,5,1907
1773038708.448558,RX,ODOM,99,113,,,,
1773038708.450317,RX,IMU,712,-2080,32767,305,5,1907
1773038708.468513,RX,ODOM,97,118,,,,
1773038708.470323,RX,IMU,1160,6892,32767,-72,1090,3811
1773038708.477663,TX,VELOCITY,180,420,,,,
1773038708.488251,RX,ODOM,92,120,,,,
1773038708.490191,RX,IMU,9264,-248,32767,72,311,4078
1773038708.508257,RX,ODOM,90,120,,,,
1773038708.510090,RX,IMU,1304,-9072,1496,-74,5120,3874
1773038708.528088,RX,ODOM,89,123,,,,
1773038708.530014,RX,IMU,-5316,-11236,7108,-1037,6708,5792
1773038708.547992,RX,ODOM,87,125,,,,
1773038708.549824,RX,IMU,-27224,-3312,24108,-1355,-824,5899
1773038708.567835,RX,ODOM,86,128,,,,
1773038708.569651,RX,IMU,-32768,-2516,24732,-1312,1091,6790
1773038708.572218,TX,VELOCITY,180,420,,,,
1773038708.586014,TX,VELOCITY,180,420,,,,
1773038708.587736,RX,ODOM,85,130,,,,
1773038708.589568,RX,IMU,21468,528,5368,-896,-5015,7567
1773038708.596158,TX,VELOCITY,300,300,,,,
1773038708.608572,RX,ODOM,85,136,,,,
1773038708.610332,RX,IMU,21268,240,7080,170,-753,7727
1773038708.627582,RX,ODOM,78,121,,,,
1773038708.629423,RX,IMU,17428,-3376,13776,495,-3561,6907
1773038708.647421,RX,ODOM,88,123,,,,
1773038708.649347,RX,IMU,5228,2968,6792,-280,446,6877
1773038708.667263,RX,ODOM,92,121,,,,
1773038708.669137,RX,IMU,-6540,1452,8988,-61,-1551,4864
1773038708.687228,RX,ODOM,92,121,,,,
1773038708.694164,TX,VELOCITY,300,300,,,,
1773038708.707110,RX,ODOM,96,118,,,,
1773038708.709008,RX,IMU,524,7508,32767,1049,3919,2488
1773038708.727104,RX,ODOM,96,113,,,,
1773038708.728814,RX,IMU,9652,-3384,13116,-905,-2970,2962
1773038708.746931,RX,ODOM,98,115,,,,
1773038708.748706,RX,IMU,-4816,2568,-3824,-77,1755,1174
1773038708.766734,RX,ODOM,100,113,,,,
1773038708.768602,RX,IMU,-31888,2140,17456,1416,-4216,1066
1773038708.772262,TX,VELOCITY,300,300,,,,
1773038708.786719,RX,ODOM,102,111,,,,
1773038708.788593,RX,IMU,-13432,9212,12488,-458,-719,2355
1773038708.801676,TX,VELOCITY,152,-152,,,,
1773038708.809146,RX,ODOM,115,126,,,,
1773038708.811054,RX,IMU,6392,1336,32767,-1027,-515,-515
1773038708.811195,TX,VELOCITY,152,-152,,,,
1773038708.828481,RX,ODOM,98,101,,,,
1773038708.830281,RX,IMU,-32768,-5792,24124,1394,227,923
1773038708.848354,RX,ODOM,98,87,,,,
1773038708.850303,RX,IMU,236,-2400,17736,-1469,884,791
1773038708.868376,RX,ODOM,94,78,,,,
1773038708.870080,RX,IMU,5256,11524,10624,91,2706,-2494
1773038708.888257,RX,ODOM,91,68,,,,
1773038708.890076,RX,IMU,7352,-2476,15564,-46,-1239,-3950
1773038708.908137,RX,ODOM,88,61,,,,
1773038708.909963,RX,IMU,7468,-2796,9864,-1243,3215,-4231
1773038708.915453,TX,VELOCITY,152,-152,,,,
1773038708.915730,TX,VELOCITY,0,0,,,,
1773038708.915916,TX,VELOCITY,-300,-300,,,,
1773038708.928327,RX,ODOM,87,55,,,,
1773038708.930200,RX,IMU,2620,2896,16920,324,-1260,-6089
1773038708.947902,RX,ODOM,79,46,,,,
1773038708.967778,RX,ODOM,72,45,,,,
1773038708.969626,RX,IMU,4492,-140,13940,454,-2594,-6536
1773038708.972206,TX,VELOCITY,-300,-300,,,,
1773038708.987670,RX,ODOM,68,39,,,,
1773038708.989547,RX,IMU,-2588,-4964,18428,-417,-93,-5053
1773038709.007660,RX,ODOM,36,16,,,,
1773038709.009591,RX,IMU,-3036,204,16032,-179,139,-3829
1773038709.024103,TX,VELOCITY,-420,-180,,,,
1773038709.031616,RX,ODOM,10,-2,,,,
1773038709.033409,RX,IMU,-7104,-3032,18512,-176,2409,-1160
1773038709.051522,RX,ODOM,-12,-9,,,,
1773038709.053379,RX,IMU,-4120,-2248,17428,-529,1885,751
1773038709.071265,RX,ODOM,-27,-11,,,,
1773038709.073246,RX,IMU,-716,-2880,13060,-633,-556,3136
1773038709.091246,RX,ODOM,-37,-14,,,,
1773038709.093056,RX,IMU,-3408,-1868,17168,-629,-2865,4761
1773038709.111077,RX,ODOM,-47,-16,,,,
1773038709.112938,RX,IMU,-17268,5916,32767,524,-7935,4560
1773038709.130982,RX,ODOM,-56,-20,,,,
1773038709.132823,RX,IMU,6836,-5824,12196,-573,281,5283
1773038709.137258,TX,VELOCITY,-420,-180,,,,
1773038709.150923,RX,ODOM,-67,-24,,,,
1773038709.152818,RX,IMU,-4328,-5004,16396,-651,2576,5844
1773038709.170851,RX,ODOM,-75,-28,,,,
1773038709.172208,TX,VELOCITY,-420,-180,,,,
1773038709.172684,RX,IMU,-3724,644,17516,-1189,2004,7580
1773038709.190761,RX,ODOM,-79,-32,,,,
1773038709.192586,RX,IMU,-3068,1592,32767,-1619,1294,8669
1773038709.210727,RX,ODOM,-83,-34,,,,
1773038709.212422,RX,IMU,2096,-20,19072,-1258,-551,9094
1773038709.230536,RX,ODOM,-85,-34,,,,
1773038709.232343,RX,IMU,-5340,2244,12220,-1023,711,8683
1773038709.243335,TX,VELOCITY,-420,-180,,,,
1773038709.250749,RX,ODOM,-90,-34,,,,
1773038709.252578,RX,IMU,908,-1495,-258,-258,-258,-258
1773038709.270280,RX,ODOM,-90,-35,,,,
1773038709.272120,RX,IMU,8264,184,6804,-1855,-976,8628
1773038709.290218,RX,ODOM,-96,-37,,,,
1773038709.292125,RX,IMU,4508,2428,3716,-2111,556,8843
1773038709.310046,RX,ODOM,-97,-38,,,,
1773038709.311752,TX,VELOCITY,-300,-300,,,,
1773038709.329959,RX,ODOM,-99,-40,,,,
1773038709.331845,RX,IMU,-5176,-472,32767,-2022,-1354,9178
1773038709.349847,RX,ODOM,-96,-48,,,,
1773038709.351742,RX,IMU,-888,6676,11552,-577,5,9081
1773038709.352581,TX,VELOCITY,-300,-300,,,,
1773038709.369800,RX,ODOM,-94,-54,,,,
1773038709.371595,RX,IMU,532,1956,11368,-952,-248,8054
1773038709.372194,TX,VELOCITY,-300,-300,,,,
1773038709.389628,RX,ODOM,-92,-57,,,,
1773038709.391478,RX,IMU,-9860,-4300,17264,-383,2908,6343
1773038709.409530,RX,ODOM,-94,-60,,,,
1773038709.411497,RX,IMU,8120,7136,10444,-1039,502,5659
1773038709.429556,RX,ODOM,-92,-61,,,,
1773038709.431310,RX,IMU,-12432,-5224,20232,-1980,3009,4641
1773038709.449439,RX,ODOM,-91,-63,,,,
1773038709.451214,RX,IMU,-1760,-432,13992,-1324,94,4056
1773038709.459405,TX,VELOCITY,-180,-420,,,,
1773038709.469316,RX,ODOM,-91,-65,,,,
1773038709.489143,RX,ODOM,-87,-70,,,,
1773038709.491072,RX,IMU,-1768,864,32767,-1992,-801,2200
1773038709.509064,RX,ODOM,-83,-79,,,,
1773038709.510971,RX,IMU,6052,2500,14348,153,-797,1340
1773038709.529141,RX,ODOM,-79,-85,,,,
1773038709.530848,RX,IMU,-13188,-2336,14708,543,1171,158
1773038709.548916,RX,ODOM,-76,-89,,,,
1773038709.568759,RX,ODOM,-74,-92,,,,
1773038709.570709,RX,IMU,8608,920,18604,324,-3207,-2407
1773038709.571062,TX,VELOCITY,-180,-420,,,,
1773038709.572163,TX,VELOCITY,-180,-420,,,,
1773038709.588658,RX,ODOM,-71,-94,,,,
1773038709.590505,RX,IMU,-2700,5312,32767,-599,1086,-3349
1773038709.608559,RX,ODOM,-70,-97,,,,
1773038709.610368,RX,IMU,7592,-2736,13364,-1077,-1122,-4016
1773038709.628462,RX,ODOM,-70,-100,,,,
1773038709.630320,RX,IMU,500,-2924,13272,-729,-165,-4556
1773038709.648428,RX,ODOM,-68,-102,,,,
1773038709.650159,RX,IMU,1356,980,13648,-376,-1255,-5921
1773038709.668201,RX,ODOM,-67,-104,,,,
1773038709.670090,RX,IMU,320,216,15804,650,-1572,-6660
1773038709.675226,TX,VELOCITY,-300,-300,,,,
1773038709.677815,TX,VELOCITY,-300,-300,,,,
1773038709.688152,RX,ODOM,-66,-106,,,,
1773038709.690016,RX,IMU,1284,4192,11680,-65,-1737,-6803
1773038709.707997,RX,ODOM,-67,-102,,,,
1773038709.709934,RX,IMU,4648,4380,7392,-101,-1607,-6623
1773038709.727905,RX,ODOM,-72,-101,,,,
1773038709.729827,RX,IMU,-9504,-2880,32767,-389,1096,-6480
1773038709.747896,RX,ODOM,-75,-99,,,,
1773038709.767793,RX,ODOM,-76,-99,,,,
1773038709.769643,RX,IMU,-10896,5132,-620,24,2509,-5584
1773038709.772240,TX,VELOCITY,-300,-300,,,,
1773038709.787677,RX,ODOM,-75,-99,,,,
1773038709.789457,RX,IMU,1140,-9352,18184,-941,-1348,-4085
1773038709.790483,TX,VELOCITY,-300,-300,,,,
1773038709.807518,RX,ODOM,-78,-98,,,,
1773038709.809454,RX,IMU,-10048,-2500,15220,-224,1640,-2341
1773038709.827393,RX,ODOM,-78,-97,,,,
1773038709.829234,RX,IMU,3236,1128,25804,349,-3475,-2806
1773038709.847389,RX,ODOM,-81,-97,,,,
1773038709.849183,RX,IMU,-3960,-5952,32767,631,-3404,-2292
1773038709.867146,RX,ODOM,-81,-95,,,,
1773038709.869022,RX,IMU,-5020,-4096,32767,-453,-2312,-1731
1773038709.887034,RX,ODOM,-82,-95,,,,
1773038709.888945,RX,IMU,1988,4880,10496,533,-1563,-1784
1773038709.900782,TX,VELOCITY,-300,-300,,,,
1773038709.908339,RX,ODOM,-90,-100,,,,
1773038709.910140,RX,IMU,-17752,3264,20960,-225,4450,-1889
1773038709.927860,RX,ODOM,-84,-92,,,,
1773038709.929759,RX,IMU,17992,-2056,2124,256,96,-2164
1773038709.947776,RX,ODOM,-86,-94,,,,
1773038709.949630,RX,IMU,4848,604,10552,-160,975,-1437
1773038709.967605,RX,ODOM,-86,-95,,,,
1773038709.972211,TX,VELOCITY,-300,-300,,,,
1773038709.987603,RX,ODOM,-86,-93,,,,
1773038710.007443,RX,ODOM,-87,-94,,,,
1773038710.008189,TX,VELOCITY,-300,-300,,,,
1773038710.009320,RX,IMU,-11236,-4680,17964,140,2583,-1162
1773038710.027296,RX,ODOM,-87,-92,,,,
1773038710.029193,RX,IMU,-11424,-7524,20880,-456,2095,-565
1773038710.047213,RX,ODOM,-86,-90,,,,
1773038710.067078,RX,ODOM,-88,-92,,,,
1773038710.068959,RX,IMU,6016,4384,-2572,-1241,2858,-234
1773038710.086965,RX,ODOM,-90,-92,,,,
1773038710.088823,RX,IMU,-2188,-2120,14524,139,-1996,-552
1773038710.106973,RX,ODOM,-91,-93,,,,
1773038710.108806,RX,IMU,4728,3000,-7424,-1184,5068,-256
1773038710.118047,TX,VELOCITY,-300,-300,,,,
1773038710.126771,RX,ODOM,-91,-93,,,,
1773038710.128659,RX,IMU,-9624,2612,32767,-2,-97,-165
1773038710.146657,RX,ODOM,-90,-94,,,,
1773038710.148530,RX,IMU,-296,348,20080,410,-3722,25
1773038710.166619,RX,ODOM,-91,-93,,,,
1773038710.168481,RX,IMU,2672,10064,9376,30,-370,-515
1773038710.172211,TX,VELOCITY,-300,-300,,,,
1773038710.186470,RX,ODOM,-92,-94,,,,
1773038710.188339,RX,IMU,6544,-532,18336,173,-2685,-551
1773038710.206333,RX,ODOM,-91,-93,,,,
1773038710.208209,RX,IMU,-7864,2596,32767,778,-122,-1076
1773038710.226316,RX,ODOM,-92,-94,,,,
1773038710.227791,TX,VELOCITY,-300,-300,,,,
1773038710.228064,RX,IMU,-16660,1680,32767,-43,-1837,-398
1773038710.246217,RX,ODOM,-93,-96,,,,
1773038710.247960,RX,IMU,-3848,-15080,32767,-518,-4536,-355
1773038710.266061,RX,ODOM,-93,-96,,,,
1773038710.285927,RX,ODOM,-94,-98,,,,
1773038710.287768,RX,IMU,-32768,-432,27188,-37,-6766,654
1773038710.305809,RX,ODOM,-94,-96,,,,
1773038710.307650,RX,IMU,22980,-9896,3240,-277,-2058,-141
1773038710.325744,RX,ODOM,-95,-96,,,,
1773038710.327582,RX,IMU,-12140,-5228,3588,-1203,5601,-329
1773038710.339768,TX,VELOCITY,-300,-300,,,,
1773038710.347279,RX,ODOM,-103,-104,,,,
1773038710.349050,RX,IMU,1384,8096,4984,-971,-892,70
1773038710.366568,RX,ODOM,-92,-93,,,,
1773038710.368346,RX,IMU,1032,11476,6316,-879,-182,435
1773038710.372222,TX,VELOCITY,-300,-300,,,,
1773038710.386383,RX,ODOM,-96,-96,,,,
1773038710.388244,RX,IMU,-7368,2776,14880,-823,-185,128
1773038710.406343,RX,ODOM,-96,-97,,,,
1773038710.408129,RX,IMU,-9040,244,32767,-305,-961,-598
1773038710.426190,RX,ODOM,-98,-98,,,,
1773038710.428007,RX,IMU,2616,-1220,23536,72,-3206,-758
1773038710.446055,RX,ODOM,-96,-98,,,,
1773038710.447486,TX,VELOCITY,-300,-300,,,,
1773038710.447985,RX,IMU,10204,2992,-6676,673,966,-1427
1773038710.466028,RX,ODOM,-98,-100,,,,
1773038710.467901,RX,IMU,-13012,-148,6920,-288,5334,26
1773038710.485887,RX,ODOM,-97,-100,,,,
1773038710.487717,RX,IMU,-10304,1736,-204,-697,4095,628
1773038710.505753,RX,ODOM,-97,-100,,,,
1773038710.507720,RX,IMU,-4256,9192,12368,-634,-1505,356
1773038710.525722,RX,ODOM,-99,-100,,,,
1773038710.527463,RX,IMU,32,1368,15276,-520,-2278,-372
1773038710.545646,RX,ODOM,-99,-100,,,,
1773038710.547387,RX,IMU,7932,668,32767,794,283,-1110
1773038710.554888,TX,VELOCITY,-300,-300,,,,
1773038710.565562,RX,ODOM,-99,-100,,,,
1773038710.567301,RX,IMU,-6512,-9476,24048,1256,-1104,-717
1773038710.572238,TX,VELOCITY,-300,-300,,,,
1773038710.585361,RX,ODOM,-97,-100,,,,
1773038710.587189,RX,IMU,-404,11080,-7880,-931,3816,-515
1773038710.605310,RX,ODOM,-98,-100,,,,
1773038710.607167,RX,IMU,-11984,-1268,17112,-1500,1235,457
1773038710.625185,RX,ODOM,-98,-100,,,,
1773038710.627119,RX,IMU,-2460,-324,32767,-41,-1660,-323
1773038710.645141,RX,ODOM,-100,-101,,,,
1773038710.646912,RX,IMU,19824,-140,-9696,590,-1908,-956
1773038710.665036,RX,ODOM,-99,-101,,,,
1773038710.666809,RX,IMU,496,1088,32767,319,2998,-1048
1773038710.675118,TX,VELOCITY,-180,-420,,,,
1773038710.684828,RX,ODOM,-99,-102,,,,
1773038710.686373,TX,VELOCITY,-300,-300,,,,
1773038710.686715,RX,IMU,10684,-11060,11152,1032,-2611,-793
1773038710.704886,RX,ODOM,-98,-105,,,,
1773038710.706712,RX,IMU,-16380,-6140,16236,-715,3132,-159
1773038710.724649,RX,ODOM,-97,-104,,,,
1773038710.744547,RX,ODOM,-99,-104,,,,
